seq,tracklet_key,video,camera,start_frame,end_frame,n_dets,avg_conf,predicted_global_id,component_label,component_size,prediction_confidence,decision_status,component_internal_edges,component_internal_prob_median,component_internal_score_median,component_external_prob_max,component_margin_prob
8926,vlincs_MS01_MC0001_MCAM08_2024-03-Tc6:273:0,vlincs_MS01_MC0001_MCAM08_2024-03-Tc6,MCAM08,1802,2101,300,0.908453,96000012,11,183,0.7,forced_component,0,0.0,0.0,0.0,0.0
8927,vlincs_MS01_MC0001_MCAM08_2024-03-Tc6:274:0,vlincs_MS01_MC0001_MCAM08_2024-03-Tc6,MCAM08,1818,2117,300,0.872225,96000026,24,252,0.7,forced_component,0,0.0,0.0,0.0,0.0
8928,vlincs_MS01_MC0001_MCAM08_2024-03-Tc6:275:0,vlincs_MS01_MC0001_MCAM08_2024-03-Tc6,MCAM08,1826,2125,300,0.928731,96000014,13,214,0.7,forced_component,0,0.0,0.0,0.0,0.0
8929,vlincs_MS01_MC0001_MCAM08_2024-03-Tc6:276:0,vlincs_MS01_MC0001_MCAM08_2024-03-Tc6,MCAM08,1841,2017,166,0.771064,96000032,30,109,0.7,forced_component,0,0.0,0.0,0.0,0.0
8930,vlincs_MS01_MC0001_MCAM08_2024-03-Tc6:277:0,vlincs_MS01_MC0001_MCAM08_2024-03-Tc6,MCAM08,1844,2143,297,0.632236,96000003,3,250,0.7,forced_component,0,0.0,0.0,0.0,0.0
8931,vlincs_MS01_MC0001_MCAM08_2024-03-Tc6:278:0,vlincs_MS01_MC0001_MCAM08_2024-03-Tc6,MCAM08,1866,2165,300,0.88073,96000029,27,178,0.7,forced_component,0,0.0,0.0,0.0,0.0
8932,vlincs_MS01_MC0001_MCAM08_2024-03-Tc6:279:0,vlincs_MS01_MC0001_MCAM08_2024-03-Tc6,MCAM08,1884,2183,300,0.371488,96000005,5,235,0.7,forced_component,0,0.0,0.0,0.0,0.0
8933,vlincs_MS01_MC0001_MCAM08_2024-03-Tc6:27:0,vlincs_MS01_MC0001_MCAM08_2024-03-Tc6,MCAM08,109,134,22,0.425551,96000001,1,185,0.7,forced_component,0,0.0,0.0,0.0,0.0
8934,vlincs_MS01_MC0001_MCAM08_2024-03-Tc6:280:0,vlincs_MS01_MC0001_MCAM08_2024-03-Tc6,MCAM08,1902,2020,119,0.795634,96000010,9,245,0.7,forced_component,0,0.0,0.0,0.0,0.0
8935,vlincs_MS01_MC0001_MCAM08_2024-03-Tc6:281:0,vlincs_MS01_MC0001_MCAM08_2024-03-Tc6,MCAM08,1903,2202,300,0.844247,96000022,20,165,0.7,forced_component,0,0.0,0.0,0.0,0.0
8936,vlincs_MS01_MC0001_MCAM08_2024-03-Tc6:282:0,vlincs_MS01_MC0001_MCAM08_2024-03-Tc6,MCAM08,1928,2227,300,0.842,96000000,0,200,0.7,forced_component,0,0.0,0.0,0.0,0.0
8938,vlincs_MS01_MC0001_MCAM08_2024-03-Tc6:284:0,vlincs_MS01_MC0001_MCAM08_2024-03-Tc6,MCAM08,1948,2247,300,0.889971,96000011,10,152,0.7,forced_component,0,0.0,0.0,0.0,0.0
8940,vlincs_MS01_MC0001_MCAM08_2024-03-Tc6:286:0,vlincs_MS01_MC0001_MCAM08_2024-03-Tc6,MCAM08,1966,2265,300,0.590482,96000037,34,222,0.7,forced_component,0,0.0,0.0,0.0,0.0
8941,vlincs_MS01_MC0001_MCAM08_2024-03-Tc6:287:0,vlincs_MS01_MC0001_MCAM08_2024-03-Tc6,MCAM08,1969,2268,300,0.940387,96000008,7,167,0.7,forced_component,0,0.0,0.0,0.0,0.0
8942,vlincs_MS01_MC0001_MCAM08_2024-03-Tc6:288:0,vlincs_MS01_MC0001_MCAM08_2024-03-Tc6,MCAM08,1970,2097,111,0.818505,96002329,78,168,0.7,forced_component,0,0.0,0.0,0.0,0.0
8943,vlincs_MS01_MC0001_MCAM08_2024-03-Tc6:289:0,vlincs_MS01_MC0001_MCAM08_2024-03-Tc6,MCAM08,1990,2203,214,0.834876,96000017,16,140,0.7,forced_component,0,0.0,0.0,0.0,0.0
8946,vlincs_MS01_MC0001_MCAM08_2024-03-Tc6:291:0,vlincs_MS01_MC0001_MCAM08_2024-03-Tc6,MCAM08,1999,2298,300,0.787916,96000028,26,200,0.7,forced_component,0,0.0,0.0,0.0,0.0
8947,vlincs_MS01_MC0001_MCAM08_2024-03-Tc6:292:0,vlincs_MS01_MC0001_MCAM08_2024-03-Tc6,MCAM08,2003,2302,300,0.89503,96000003,3,250,0.7,forced_component,0,0.0,0.0,0.0,0.0
8948,vlincs_MS01_MC0001_MCAM08_2024-03-Tc6:293:0,vlincs_MS01_MC0001_MCAM08_2024-03-Tc6,MCAM08,2006,2305,300,0.248368,96000007,6,216,0.7,forced_component,0,0.0,0.0,0.0,0.0
8949,vlincs_MS01_MC0001_MCAM08_2024-03-Tc6:294:0,vlincs_MS01_MC0001_MCAM08_2024-03-Tc6,MCAM08,2012,2311,300,0.772878,96000051,47,183,0.7,forced_component,0,0.0,0.0,0.0,0.0
8950,vlincs_MS01_MC0001_MCAM08_2024-03-Tc6:295:0,vlincs_MS01_MC0001_MCAM08_2024-03-Tc6,MCAM08,2020,2285,266,0.774443,96000010,9,245,0.7,forced_component,0,0.0,0.0,0.0,0.0
8952,vlincs_MS01_MC0001_MCAM08_2024-03-Tc6:297:0,vlincs_MS01_MC0001_MCAM08_2024-03-Tc6,MCAM08,2024,2148,104,0.254725,96000032,30,109,0.7,forced_component,0,0.0,0.0,0.0,0.0
8953,vlincs_MS01_MC0001_MCAM08_2024-03-Tc6:298:0,vlincs_MS01_MC0001_MCAM08_2024-03-Tc6,MCAM08,2026,2325,300,0.879379,96000044,41,130,0.7,forced_component,0,0.0,0.0,0.0,0.0
8955,vlincs_MS01_MC0001_MCAM08_2024-03-Tc6:29:0,vlincs_MS01_MC0001_MCAM08_2024-03-Tc6,MCAM08,135,208,44,0.807152,96000011,10,152,0.7,forced_component,0,0.0,0.0,0.0,0.0
8956,vlincs_MS01_MC0001_MCAM08_2024-03-Tc6:2:0,vlincs_MS01_MC0001_MCAM08_2024-03-Tc6,MCAM08,0,261,252,0.799096,96000047,44,180,0.7,forced_component,0,0.0,0.0,0.0,0.0
8957,vlincs_MS01_MC0001_MCAM08_2024-03-Tc6:300:0,vlincs_MS01_MC0001_MCAM08_2024-03-Tc6,MCAM08,2048,2347,298,0.881103,96000005,5,235,0.7,forced_component,0,0.0,0.0,0.0,0.0
8958,vlincs_MS01_MC0001_MCAM08_2024-03-Tc6:301:0,vlincs_MS01_MC0001_MCAM08_2024-03-Tc6,MCAM08,2052,2351,269,0.833166,96002329,78,168,0.7,forced_component,0,0.0,0.0,0.0,0.0
8960,vlincs_MS01_MC0001_MCAM08_2024-03-Tc6:303:0,vlincs_MS01_MC0001_MCAM08_2024-03-Tc6,MCAM08,2061,2156,96,0.902693,96000013,12,223,0.7,forced_component,0,0.0,0.0,0.0,0.0
8963,vlincs_MS01_MC0001_MCAM08_2024-03-Tc6:306:0,vlincs_MS01_MC0001_MCAM08_2024-03-Tc6,MCAM08,2100,2399,300,0.892203,96000055,51,159,0.7,forced_component,0,0.0,0.0,0.0,0.0
8964,vlincs_MS01_MC0001_MCAM08_2024-03-Tc6:307:0,vlincs_MS01_MC0001_MCAM08_2024-03-Tc6,MCAM08,2102,2119,18,0.892379,96000012,11,183,0.7,forced_component,0,0.0,0.0,0.0,0.0
8965,vlincs_MS01_MC0001_MCAM08_2024-03-Tc6:308:0,vlincs_MS01_MC0001_MCAM08_2024-03-Tc6,MCAM08,2102,2401,283,0.920117,96000012,11,183,0.7,forced_component,0,0.0,0.0,0.0,0.0
8967,vlincs_MS01_MC0001_MCAM08_2024-03-Tc6:30:0,vlincs_MS01_MC0001_MCAM08_2024-03-Tc6,MCAM08,148,447,291,0.693102,96000051,47,183,0.7,forced_component,0,0.0,0.0,0.0,0.0
8968,vlincs_MS01_MC0001_MCAM08_2024-03-Tc6:310:0,vlincs_MS01_MC0001_MCAM08_2024-03-Tc6,MCAM08,2118,2417,299,0.833148,96000026,24,252,0.7,forced_component,0,0.0,0.0,0.0,0.0
8969,vlincs_MS01_MC0001_MCAM08_2024-03-Tc6:311:0,vlincs_MS01_MC0001_MCAM08_2024-03-Tc6,MCAM08,2126,2425,300,0.93148,96000014,13,214,0.7,forced_component,0,0.0,0.0,0.0,0.0
8971,vlincs_MS01_MC0001_MCAM08_2024-03-Tc6:313:0,vlincs_MS01_MC0001_MCAM08_2024-03-Tc6,MCAM08,2136,2435,298,0.843597,96000037,34,222,0.7,forced_component,0,0.0,0.0,0.0,0.0
8972,vlincs_MS01_MC0001_MCAM08_2024-03-Tc6:314:0,vlincs_MS01_MC0001_MCAM08_2024-03-Tc6,MCAM08,2144,2443,295,0.438524,96000032,30,109,0.7,forced_component,0,0.0,0.0,0.0,0.0
8974,vlincs_MS01_MC0001_MCAM08_2024-03-Tc6:316:0,vlincs_MS01_MC0001_MCAM08_2024-03-Tc6,MCAM08,2155,2274,120,0.863292,96000013,12,223,0.7,forced_component,0,0.0,0.0,0.0,0.0
8975,vlincs_MS01_MC0001_MCAM08_2024-03-Tc6:317:0,vlincs_MS01_MC0001_MCAM08_2024-03-Tc6,MCAM08,2166,2306,141,0.824262,96000029,27,178,0.7,forced_component,0,0.0,0.0,0.0,0.0
8977,vlincs_MS01_MC0001_MCAM08_2024-03-Tc6:319:0,vlincs_MS01_MC0001_MCAM08_2024-03-Tc6,MCAM08,2179,2294,59,0.287498,96000051,47,183,0.7,forced_component,0,0.0,0.0,0.0,0.0
8978,vlincs_MS01_MC0001_MCAM08_2024-03-Tc6:31:0,vlincs_MS01_MC0001_MCAM08_2024-03-Tc6,MCAM08,173,472,300,0.784035,96000008,7,167,0.7,forced_component,0,0.0,0.0,0.0,0.0
8979,vlincs_MS01_MC0001_MCAM08_2024-03-Tc6:320:0,vlincs_MS01_MC0001_MCAM08_2024-03-Tc6,MCAM08,2184,2483,300,0.297927,96000005,5,235,0.7,forced_component,0,0.0,0.0,0.0,0.0
8980,vlincs_MS01_MC0001_MCAM08_2024-03-Tc6:321:0,vlincs_MS01_MC0001_MCAM08_2024-03-Tc6,MCAM08,2197,2496,190,0.326742,96000024,22,48,0.7,forced_component,0,0.0,0.0,0.0,0.0
8981,vlincs_MS01_MC0001_MCAM08_2024-03-Tc6:322:0,vlincs_MS01_MC0001_MCAM08_2024-03-Tc6,MCAM08,2203,2320,117,0.868078,96000017,16,140,0.7,forced_component,0,0.0,0.0,0.0,0.0
8982,vlincs_MS01_MC0001_MCAM08_2024-03-Tc6:323:0,vlincs_MS01_MC0001_MCAM08_2024-03-Tc6,MCAM08,2203,2502,300,0.836116,96000022,20,165,0.7,forced_component,0,0.0,0.0,0.0,0.0
8983,vlincs_MS01_MC0001_MCAM08_2024-03-Tc6:324:0,vlincs_MS01_MC0001_MCAM08_2024-03-Tc6,MCAM08,2228,2527,300,0.857901,96000000,0,200,0.7,forced_component,0,0.0,0.0,0.0,0.0
8984,vlincs_MS01_MC0001_MCAM08_2024-03-Tc6:325:0,vlincs_MS01_MC0001_MCAM08_2024-03-Tc6,MCAM08,2241,2267,22,0.78504,96002329,78,168,0.7,forced_component,0,0.0,0.0,0.0,0.0
8985,vlincs_MS01_MC0001_MCAM08_2024-03-Tc6:326:0,vlincs_MS01_MC0001_MCAM08_2024-03-Tc6,MCAM08,2248,2547,300,0.895825,96000011,10,152,0.7,forced_component,0,0.0,0.0,0.0,0.0
8986,vlincs_MS01_MC0001_MCAM08_2024-03-Tc6:327:0,vlincs_MS01_MC0001_MCAM08_2024-03-Tc6,MCAM08,2266,2565,270,0.223781,96000007,6,216,0.7,forced_component,0,0.0,0.0,0.0,0.0
8987,vlincs_MS01_MC0001_MCAM08_2024-03-Tc6:328:0,vlincs_MS01_MC0001_MCAM08_2024-03-Tc6,MCAM08,2268,2567,300,0.898381,96000013,12,223,0.7,forced_component,0,0.0,0.0,0.0,0.0
8988,vlincs_MS01_MC0001_MCAM08_2024-03-Tc6:329:0,vlincs_MS01_MC0001_MCAM08_2024-03-Tc6,MCAM08,2269,2568,300,0.935671,96000008,7,167,0.7,forced_component,0,0.0,0.0,0.0,0.0
8989,vlincs_MS01_MC0001_MCAM08_2024-03-Tc6:32:0,vlincs_MS01_MC0001_MCAM08_2024-03-Tc6,MCAM08,230,297,39,0.678102,96000022,20,165,0.7,forced_component,0,0.0,0.0,0.0,0.0
8990,vlincs_MS01_MC0001_MCAM08_2024-03-Tc6:330:0,vlincs_MS01_MC0001_MCAM08_2024-03-Tc6,MCAM08,2292,2426,110,0.40052,96000026,24,252,0.7,forced_component,0,0.0,0.0,0.0,0.0
8991,vlincs_MS01_MC0001_MCAM08_2024-03-Tc6:331:0,vlincs_MS01_MC0001_MCAM08_2024-03-Tc6,MCAM08,2297,2596,201,0.657037,96000010,9,245,0.7,forced_component,0,0.0,0.0,0.0,0.0
8992,vlincs_MS01_MC0001_MCAM08_2024-03-Tc6:332:0,vlincs_MS01_MC0001_MCAM08_2024-03-Tc6,MCAM08,2299,2598,300,0.87935,96000028,26,200,0.7,forced_component,0,0.0,0.0,0.0,0.0
8994,vlincs_MS01_MC0001_MCAM08_2024-03-Tc6:334:0,vlincs_MS01_MC0001_MCAM08_2024-03-Tc6,MCAM08,2303,2602,289,0.575883,96000032,30,109,0.7,forced_component,0,0.0,0.0,0.0,0.0
8995,vlincs_MS01_MC0001_MCAM08_2024-03-Tc6:335:0,vlincs_MS01_MC0001_MCAM08_2024-03-Tc6,MCAM08,2306,2605,298,0.272784,96000007,6,216,0.7,forced_component,0,0.0,0.0,0.0,0.0
8996,vlincs_MS01_MC0001_MCAM08_2024-03-Tc6:336:0,vlincs_MS01_MC0001_MCAM08_2024-03-Tc6,MCAM08,2306,2605,300,0.890128,96000029,27,178,0.7,forced_component,0,0.0,0.0,0.0,0.0
8997,vlincs_MS01_MC0001_MCAM08_2024-03-Tc6:337:0,vlincs_MS01_MC0001_MCAM08_2024-03-Tc6,MCAM08,2312,2611,257,0.572387,96000004,4,192,0.7,forced_component,0,0.0,0.0,0.0,0.0
8998,vlincs_MS01_MC0001_MCAM08_2024-03-Tc6:338:0,vlincs_MS01_MC0001_MCAM08_2024-03-Tc6,MCAM08,2317,2616,300,0.890661,96000017,16,140,0.7,forced_component,0,0.0,0.0,0.0,0.0
8999,vlincs_MS01_MC0001_MCAM08_2024-03-Tc6:339:0,vlincs_MS01_MC0001_MCAM08_2024-03-Tc6,MCAM08,2321,2495,135,0.636718,96000010,9,245,0.7,forced_component,0,0.0,0.0,0.0,0.0
9001,vlincs_MS01_MC0001_MCAM08_2024-03-Tc6:340:0,vlincs_MS01_MC0001_MCAM08_2024-03-Tc6,MCAM08,2326,2625,300,0.915779,96000044,41,130,0.7,forced_component,0,0.0,0.0,0.0,0.0
9002,vlincs_MS01_MC0001_MCAM08_2024-03-Tc6:341:0,vlincs_MS01_MC0001_MCAM08_2024-03-Tc6,MCAM08,2348,2647,300,0.818091,96000005,5,235,0.7,forced_component,0,0.0,0.0,0.0,0.0
9003,vlincs_MS01_MC0001_MCAM08_2024-03-Tc6:342:0,vlincs_MS01_MC0001_MCAM08_2024-03-Tc6,MCAM08,2352,2651,300,0.8065,96002329,78,168,0.7,forced_component,0,0.0,0.0,0.0,0.0
9005,vlincs_MS01_MC0001_MCAM08_2024-03-Tc6:344:0,vlincs_MS01_MC0001_MCAM08_2024-03-Tc6,MCAM08,2376,2675,299,0.894268,96000003,3,250,0.7,forced_component,0,0.0,0.0,0.0,0.0
9006,vlincs_MS01_MC0001_MCAM08_2024-03-Tc6:345:0,vlincs_MS01_MC0001_MCAM08_2024-03-Tc6,MCAM08,2400,2699,300,0.915996,96000055,51,159,0.7,forced_component,0,0.0,0.0,0.0,0.0
9007,vlincs_MS01_MC0001_MCAM08_2024-03-Tc6:346:0,vlincs_MS01_MC0001_MCAM08_2024-03-Tc6,MCAM08,2402,2586,184,0.913062,96000012,11,183,0.7,forced_component,0,0.0,0.0,0.0,0.0
9008,vlincs_MS01_MC0001_MCAM08_2024-03-Tc6:347:0,vlincs_MS01_MC0001_MCAM08_2024-03-Tc6,MCAM08,2411,2710,296,0.874511,96000037,34,222,0.7,forced_component,0,0.0,0.0,0.0,0.0
9009,vlincs_MS01_MC0001_MCAM08_2024-03-Tc6:348:0,vlincs_MS01_MC0001_MCAM08_2024-03-Tc6,MCAM08,2418,2717,300,0.859096,96000026,24,252,0.7,forced_component,0,0.0,0.0,0.0,0.0
9010,vlincs_MS01_MC0001_MCAM08_2024-03-Tc6:349:0,vlincs_MS01_MC0001_MCAM08_2024-03-Tc6,MCAM08,2426,2725,300,0.932712,96000014,13,214,0.7,forced_component,0,0.0,0.0,0.0,0.0
9011,vlincs_MS01_MC0001_MCAM08_2024-03-Tc6:34:0,vlincs_MS01_MC0001_MCAM08_2024-03-Tc6,MCAM08,247,270,20,0.799692,96000004,4,192,0.7,forced_component,0,0.0,0.0,0.0,0.0
9012,vlincs_MS01_MC0001_MCAM08_2024-03-Tc6:350:0,vlincs_MS01_MC0001_MCAM08_2024-03-Tc6,MCAM08,2436,2735,240,0.23472,96000037,34,222,0.7,forced_component,0,0.0,0.0,0.0,0.0
9013,vlincs_MS01_MC0001_MCAM08_2024-03-Tc6:351:0,vlincs_MS01_MC0001_MCAM08_2024-03-Tc6,MCAM08,2444,2743,270,0.495842,96000032,30,109,0.7,forced_component,0,0.0,0.0,0.0,0.0
9014,vlincs_MS01_MC0001_MCAM08_2024-03-Tc6:352:0,vlincs_MS01_MC0001_MCAM08_2024-03-Tc6,MCAM08,2484,2783,300,0.404825,96000005,5,235,0.7,forced_component,0,0.0,0.0,0.0,0.0
9016,vlincs_MS01_MC0001_MCAM08_2024-03-Tc6:354:0,vlincs_MS01_MC0001_MCAM08_2024-03-Tc6,MCAM08,2503,2802,300,0.840836,96000022,20,165,0.7,forced_component,0,0.0,0.0,0.0,0.0
9017,vlincs_MS01_MC0001_MCAM08_2024-03-Tc6:355:0,vlincs_MS01_MC0001_MCAM08_2024-03-Tc6,MCAM08,2528,2827,300,0.882313,96000000,0,200,0.7,forced_component,0,0.0,0.0,0.0,0.0
9018,vlincs_MS01_MC0001_MCAM08_2024-03-Tc6:356:0,vlincs_MS01_MC0001_MCAM08_2024-03-Tc6,MCAM08,2548,2847,300,0.889226,96000011,10,152,0.7,forced_component,0,0.0,0.0,0.0,0.0
9019,vlincs_MS01_MC0001_MCAM08_2024-03-Tc6:357:0,vlincs_MS01_MC0001_MCAM08_2024-03-Tc6,MCAM08,2566,2865,221,0.387206,96000007,6,216,0.7,forced_component,0,0.0,0.0,0.0,0.0
9020,vlincs_MS01_MC0001_MCAM08_2024-03-Tc6:358:0,vlincs_MS01_MC0001_MCAM08_2024-03-Tc6,MCAM08,2568,2867,295,0.840617,96000013,12,223,0.7,forced_component,0,0.0,0.0,0.0,0.0
9021,vlincs_MS01_MC0001_MCAM08_2024-03-Tc6:359:0,vlincs_MS01_MC0001_MCAM08_2024-03-Tc6,MCAM08,2569,2868,300,0.935633,96000008,7,167,0.7,forced_component,0,0.0,0.0,0.0,0.0
9022,vlincs_MS01_MC0001_MCAM08_2024-03-Tc6:35:0,vlincs_MS01_MC0001_MCAM08_2024-03-Tc6,MCAM08,248,539,288,0.816387,96000047,44,180,0.7,forced_component,0,0.0,0.0,0.0,0.0
9023,vlincs_MS01_MC0001_MCAM08_2024-03-Tc6:360:0,vlincs_MS01_MC0001_MCAM08_2024-03-Tc6,MCAM08,2576,2875,292,0.90872,96000012,11,183,0.7,forced_component,0,0.0,0.0,0.0,0.0
9025,vlincs_MS01_MC0001_MCAM08_2024-03-Tc6:362:0,vlincs_MS01_MC0001_MCAM08_2024-03-Tc6,MCAM08,2597,2785,189,0.764445,96000010,9,245,0.7,forced_component,0,0.0,0.0,0.0,0.0
9026,vlincs_MS01_MC0001_MCAM08_2024-03-Tc6:363:0,vlincs_MS01_MC0001_MCAM08_2024-03-Tc6,MCAM08,2599,2898,255,0.567836,96000028,26,200,0.7,forced_component,0,0.0,0.0,0.0,0.0
9028,vlincs_MS01_MC0001_MCAM08_2024-03-Tc6:365:0,vlincs_MS01_MC0001_MCAM08_2024-03-Tc6,MCAM08,2606,2771,157,0.836799,96000029,27,178,0.7,forced_component,0,0.0,0.0,0.0,0.0
9029,vlincs_MS01_MC0001_MCAM08_2024-03-Tc6:366:0,vlincs_MS01_MC0001_MCAM08_2024-03-Tc6,MCAM08,2606,2798,153,0.325505,96000007,6,216,0.7,forced_component,0,0.0,0.0,0.0,0.0
9031,vlincs_MS01_MC0001_MCAM08_2024-03-Tc6:368:0,vlincs_MS01_MC0001_MCAM08_2024-03-Tc6,MCAM08,2612,2911,287,0.721412,96000044,41,130,0.7,forced_component,0,0.0,0.0,0.0,0.0
9032,vlincs_MS01_MC0001_MCAM08_2024-03-Tc6:369:0,vlincs_MS01_MC0001_MCAM08_2024-03-Tc6,MCAM08,2617,2916,300,0.900571,96000017,16,140,0.7,forced_component,0,0.0,0.0,0.0,0.0
9033,vlincs_MS01_MC0001_MCAM08_2024-03-Tc6:36:0,vlincs_MS01_MC0001_MCAM08_2024-03-Tc6,MCAM08,263,471,208,0.879503,96000022,20,165,0.7,forced_component,0,0.0,0.0,0.0,0.0
9035,vlincs_MS01_MC0001_MCAM08_2024-03-Tc6:371:0,vlincs_MS01_MC0001_MCAM08_2024-03-Tc6,MCAM08,2626,2734,107,0.847447,96000044,41,130,0.7,forced_component,0,0.0,0.0,0.0,0.0
9037,vlincs_MS01_MC0001_MCAM08_2024-03-Tc6:373:0,vlincs_MS01_MC0001_MCAM08_2024-03-Tc6,MCAM08,2648,2947,300,0.72597,96000005,5,235,0.7,forced_component,0,0.0,0.0,0.0,0.0
9038,vlincs_MS01_MC0001_MCAM08_2024-03-Tc6:374:0,vlincs_MS01_MC0001_MCAM08_2024-03-Tc6,MCAM08,2652,2951,300,0.779397,96002329,78,168,0.7,forced_component,0,0.0,0.0,0.0,0.0
9039,vlincs_MS01_MC0001_MCAM08_2024-03-Tc6:375:0,vlincs_MS01_MC0001_MCAM08_2024-03-Tc6,MCAM08,2676,2975,300,0.875563,96000003,3,250,0.7,forced_component,0,0.0,0.0,0.0,0.0
9040,vlincs_MS01_MC0001_MCAM08_2024-03-Tc6:376:0,vlincs_MS01_MC0001_MCAM08_2024-03-Tc6,MCAM08,2693,2992,287,0.580635,96000028,26,200,0.7,forced_component,0,0.0,0.0,0.0,0.0
9041,vlincs_MS01_MC0001_MCAM08_2024-03-Tc6:377:0,vlincs_MS01_MC0001_MCAM08_2024-03-Tc6,MCAM08,2700,2999,300,0.906122,96000055,51,159,0.7,forced_component,0,0.0,0.0,0.0,0.0
9042,vlincs_MS01_MC0001_MCAM08_2024-03-Tc6:378:0,vlincs_MS01_MC0001_MCAM08_2024-03-Tc6,MCAM08,2711,2845,123,0.789366,96000037,34,222,0.7,forced_component,0,0.0,0.0,0.0,0.0
9043,vlincs_MS01_MC0001_MCAM08_2024-03-Tc6:379:0,vlincs_MS01_MC0001_MCAM08_2024-03-Tc6,MCAM08,2718,3017,300,0.875319,96000026,24,252,0.7,forced_component,0,0.0,0.0,0.0,0.0
9044,vlincs_MS01_MC0001_MCAM08_2024-03-Tc6:37:0,vlincs_MS01_MC0001_MCAM08_2024-03-Tc6,MCAM08,271,451,150,0.632984,96000028,26,200,0.7,forced_component,0,0.0,0.0,0.0,0.0
9045,vlincs_MS01_MC0001_MCAM08_2024-03-Tc6:380:0,vlincs_MS01_MC0001_MCAM08_2024-03-Tc6,MCAM08,2720,2880,88,0.713441,96000013,12,223,0.7,forced_component,0,0.0,0.0,0.0,0.0
9046,vlincs_MS01_MC0001_MCAM08_2024-03-Tc6:381:0,vlincs_MS01_MC0001_MCAM08_2024-03-Tc6,MCAM08,2726,3025,300,0.919812,96000014,13,214,0.7,forced_component,0,0.0,0.0,0.0,0.0
9047,vlincs_MS01_MC0001_MCAM08_2024-03-Tc6:382:0,vlincs_MS01_MC0001_MCAM08_2024-03-Tc6,MCAM08,2736,3035,251,0.818392,96000037,34,222,0.7,forced_component,0,0.0,0.0,0.0,0.0
9049,vlincs_MS01_MC0001_MCAM08_2024-03-Tc6:384:0,vlincs_MS01_MC0001_MCAM08_2024-03-Tc6,MCAM08,2742,2904,126,0.662006,96000051,47,183,0.7,forced_component,0,0.0,0.0,0.0,0.0
9050,vlincs_MS01_MC0001_MCAM08_2024-03-Tc6:385:0,vlincs_MS01_MC0001_MCAM08_2024-03-Tc6,MCAM08,2744,3043,300,0.605821,96000032,30,109,0.7,forced_component,0,0.0,0.0,0.0,0.0
9051,vlincs_MS01_MC0001_MCAM08_2024-03-Tc6:386:0,vlincs_MS01_MC0001_MCAM08_2024-03-Tc6,MCAM08,2751,3050,261,0.828284,96000013,12,223,0.7,forced_component,0,0.0,0.0,0.0,0.0
9055,vlincs_MS01_MC0001_MCAM08_2024-03-Tc6:38:0,vlincs_MS01_MC0001_MCAM08_2024-03-Tc6,MCAM08,272,399,106,0.845982,96000021,19,225,0.7,forced_component,0,0.0,0.0,0.0,0.0
9056,vlincs_MS01_MC0001_MCAM08_2024-03-Tc6:390:0,vlincs_MS01_MC0001_MCAM08_2024-03-Tc6,MCAM08,2784,3083,300,0.433438,96000005,5,235,0.7,forced_component,0,0.0,0.0,0.0,0.0
9057,vlincs_MS01_MC0001_MCAM08_2024-03-Tc6:391:0,vlincs_MS01_MC0001_MCAM08_2024-03-Tc6,MCAM08,2785,3084,299,0.686077,96000028,26,200,0.7,forced_component,0,0.0,0.0,0.0,0.0
9058,vlincs_MS01_MC0001_MCAM08_2024-03-Tc6:392:0,vlincs_MS01_MC0001_MCAM08_2024-03-Tc6,MCAM08,2803,3102,300,0.834244,96000022,20,165,0.7,forced_component,0,0.0,0.0,0.0,0.0
9061,vlincs_MS01_MC0001_MCAM08_2024-03-Tc6:395:0,vlincs_MS01_MC0001_MCAM08_2024-03-Tc6,MCAM08,2828,3127,300,0.871499,96000000,0,200,0.7,forced_component,0,0.0,0.0,0.0,0.0
9062,vlincs_MS01_MC0001_MCAM08_2024-03-Tc6:396:0,vlincs_MS01_MC0001_MCAM08_2024-03-Tc6,MCAM08,2848,3147,300,0.880077,96000011,10,152,0.7,forced_component,0,0.0,0.0,0.0,0.0
9063,vlincs_MS01_MC0001_MCAM08_2024-03-Tc6:397:0,vlincs_MS01_MC0001_MCAM08_2024-03-Tc6,MCAM08,2856,2870,13,0.641245,96000051,47,183,0.7,forced_component,0,0.0,0.0,0.0,0.0
9064,vlincs_MS01_MC0001_MCAM08_2024-03-Tc6:398:0,vlincs_MS01_MC0001_MCAM08_2024-03-Tc6,MCAM08,2866,3165,299,0.703114,96000007,6,216,0.7,forced_component,0,0.0,0.0,0.0,0.0
9065,vlincs_MS01_MC0001_MCAM08_2024-03-Tc6:399:0,vlincs_MS01_MC0001_MCAM08_2024-03-Tc6,MCAM08,2868,3167,299,0.892965,96000029,27,178,0.7,forced_component,0,0.0,0.0,0.0,0.0
9066,vlincs_MS01_MC0001_MCAM08_2024-03-Tc6:39:0,vlincs_MS01_MC0001_MCAM08_2024-03-Tc6,MCAM08,279,286,4,0.905005,96000013,12,223,0.7,forced_component,0,0.0,0.0,0.0,0.0
9067,vlincs_MS01_MC0001_MCAM08_2024-03-Tc6:3:0,vlincs_MS01_MC0001_MCAM08_2024-03-Tc6,MCAM08,0,299,261,0.887795,96000004,4,192,0.7,forced_component,0,0.0,0.0,0.0,0.0
9068,vlincs_MS01_MC0001_MCAM08_2024-03-Tc6:400:0,vlincs_MS01_MC0001_MCAM08_2024-03-Tc6,MCAM08,2869,3168,300,0.935011,96000008,7,167,0.7,forced_component,0,0.0,0.0,0.0,0.0
